,img_path,species,ct_site
61302,nepal19_crops/2019_OBZ42_025235_box17_goat.jpg,goat,OBZ42
61303,nepal19_crops/2019_OBZ42_023588_box1_goat.jpg,goat,OBZ42
61306,nepal19_crops/2019_OBZ42_024417_box0_goat.jpg,goat,OBZ42
61307,nepal19_crops/2019_OBZ42_023034_box1_goat.jpg,goat,OBZ42
61308,nepal19_crops/2019_OBZ42_022339_box0_cow.jpg,cow,OBZ42
61309,nepal19_crops/2019_OBZ42_025440_box7_goat.jpg,goat,OBZ42
61310,nepal19_crops/2019_OBZ42_022825_box0_cow.jpg,cow,OBZ42
61311,nepal19_crops/2019_OBZ42_023279_box2_goat.jpg,goat,OBZ42
61312,nepal19_crops/2019_OBZ42_025432_box4_goat.jpg,goat,OBZ42
61313,nepal19_crops/2019_OBZ42_025440_box5_goat.jpg,goat,OBZ42
61314,nepal19_crops/2019_OBZ42_025581_box3_goat.jpg,goat,OBZ42
61316,nepal19_crops/2019_OBZ42_022708_box0_cow.jpg,cow,OBZ42
61317,nepal19_crops/2019_OBZ42_024003_box1_goat.jpg,goat,OBZ42
61318,nepal19_crops/2019_OBZ42_025440_box11_goat.jpg,goat,OBZ42
61319,nepal19_crops/2019_OBZ42_022708_box1_buffalo.jpg,buffalo,OBZ42
61320,nepal19_crops/2019_OBZ42_025094_box0_goat.jpg,goat,OBZ42
61321,nepal19_crops/2019_OBZ42_023413_box7_goat.jpg,goat,OBZ42
61323,nepal19_crops/2019_OBZ42_021385_box1_goat.jpg,goat,OBZ42
61324,nepal19_crops/2019_OBZ42_020927_box0_goat.jpg,goat,OBZ42
61326,nepal19_crops/2019_OBZ42_023996_box11_goat.jpg,goat,OBZ42
61327,nepal19_crops/2019_OBZ42_025432_box6_goat.jpg,goat,OBZ42
61328,nepal19_crops/2019_OBZ42_025432_box8_goat.jpg,goat,OBZ42
61330,nepal19_crops/2019_OBZ42_023740_box8_goat.jpg,goat,OBZ42
61331,nepal19_crops/2019_OBZ42_025308_box1_goat.jpg,goat,OBZ42
61332,nepal19_crops/2019_OBZ42_023996_box5_goat.jpg,goat,OBZ42
61333,nepal19_crops/2019_OBZ42_025434_box12_goat.jpg,goat,OBZ42
61334,nepal19_crops/2019_OBZ42_023067_box1_goat.jpg,goat,OBZ42
61336,nepal19_crops/2019_OBZ42_023063_box2_goat.jpg,goat,OBZ42
61337,nepal19_crops/2019_OBZ42_022008_box0_jackal.jpg,jackal,OBZ42
61338,nepal19_crops/2019_OBZ42_021872_box2_goat.jpg,goat,OBZ42
61339,nepal19_crops/2019_OBZ42_021307_box0_goat.jpg,goat,OBZ42
61340,nepal19_crops/2019_OBZ42_023766_box0_goat.jpg,goat,OBZ42
61341,nepal19_crops/2019_OBZ42_022313_box3_goat.jpg,goat,OBZ42
61342,nepal19_crops/2019_OBZ42_023056_box7_goat.jpg,goat,OBZ42
61344,nepal19_crops/2019_OBZ42_023321_box14_goat.jpg,goat,OBZ42
61345,nepal19_crops/2019_OBZ42_025410_box4_goat.jpg,goat,OBZ42
61346,nepal19_crops/2019_OBZ42_023063_box5_goat.jpg,goat,OBZ42
61347,nepal19_crops/2019_OBZ42_023757_box6_goat.jpg,goat,OBZ42
61348,nepal19_crops/2019_OBZ42_022696_box1_buffalo.jpg,buffalo,OBZ42
61350,nepal19_crops/2019_OBZ42_022189_box5_goat.jpg,goat,OBZ42
61352,nepal19_crops/2019_OBZ42_022825_box1_buffalo.jpg,buffalo,OBZ42
61354,nepal19_crops/2019_OBZ42_024381_box0_goat.jpg,goat,OBZ42
61355,nepal19_crops/2019_OBZ42_025769_box4_goat.jpg,goat,OBZ42
61356,nepal19_crops/2019_OBZ42_022263_box0_goat.jpg,goat,OBZ42
61358,nepal19_crops/2019_OBZ42_022844_box1_cow.jpg,cow,OBZ42
61359,nepal19_crops/2019_OBZ42_022587_box1_cow.jpg,cow,OBZ42
61360,nepal19_crops/2019_OBZ42_023885_box0_buffalo.jpg,buffalo,OBZ42
61361,nepal19_crops/2019_OBZ42_025308_box6_goat.jpg,goat,OBZ42
61363,nepal19_crops/2019_OBZ42_023757_box8_goat.jpg,goat,OBZ42
61364,nepal19_crops/2019_OBZ42_023332_box6_goat.jpg,goat,OBZ42
61365,nepal19_crops/2019_OBZ42_025385_box8_goat.jpg,goat,OBZ42
61366,nepal19_crops/2019_OBZ42_024007_box4_goat.jpg,goat,OBZ42
61367,nepal19_crops/2019_OBZ42_021387_box0_goat.jpg,goat,OBZ42
61369,nepal19_crops/2019_OBZ42_023099_box0_buffalo.jpg,buffalo,OBZ42
61370,nepal19_crops/2019_OBZ42_025518_box1_goat.jpg,goat,OBZ42
61371,nepal19_crops/2019_OBZ42_022291_box0_goat.jpg,goat,OBZ42
61372,nepal19_crops/2019_OBZ42_023740_box7_goat.jpg,goat,OBZ42
61373,nepal19_crops/2019_OBZ42_023740_box6_goat.jpg,goat,OBZ42
61374,nepal19_crops/2019_OBZ42_025518_box0_goat.jpg,goat,OBZ42
61375,nepal19_crops/2019_OBZ42_024104_box1_goat.jpg,goat,OBZ42
61378,nepal19_crops/2019_OBZ42_022717_box0_cow.jpg,cow,OBZ42
61380,nepal19_crops/2019_OBZ42_025557_box2_goat.jpg,goat,OBZ42
61381,nepal19_crops/2019_OBZ42_023639_box1_goat.jpg,goat,OBZ42
61382,nepal19_crops/2019_OBZ42_021772_box0_goat.jpg,goat,OBZ42
61383,nepal19_crops/2019_OBZ42_024010_box1_goat.jpg,goat,OBZ42
61384,nepal19_crops/2019_OBZ42_023213_box1_goat.jpg,goat,OBZ42
61386,nepal19_crops/2019_OBZ42_025410_box3_goat.jpg,goat,OBZ42
61387,nepal19_crops/2019_OBZ42_022696_box0_cow.jpg,cow,OBZ42
61389,nepal19_crops/2019_OBZ42_021645_box0_goat.jpg,goat,OBZ42
61394,nepal19_crops/2019_OBZ42_021700_box0_goat.jpg,goat,OBZ42
61395,nepal19_crops/2019_OBZ42_023241_box0_goat.jpg,goat,OBZ42
61396,nepal19_crops/2019_OBZ42_023241_box3_goat.jpg,goat,OBZ42
61397,nepal19_crops/2019_OBZ42_022989_box0_goat.jpg,goat,OBZ42
61398,nepal19_crops/2019_OBZ42_025268_box7_goat.jpg,goat,OBZ42
61400,nepal19_crops/2019_OBZ42_022295_box2_goat.jpg,goat,OBZ42
61401,nepal19_crops/2019_OBZ42_024398_box3_goat.jpg,goat,OBZ42
61402,nepal19_crops/2019_OBZ42_023729_box0_goat.jpg,goat,OBZ42
61405,nepal19_crops/2019_OBZ42_023757_box7_goat.jpg,goat,OBZ42
61406,nepal19_crops/2019_OBZ42_021714_box1_goat.jpg,goat,OBZ42
61407,nepal19_crops/2019_OBZ42_022658_box0_cow.jpg,cow,OBZ42
61408,nepal19_crops/2019_OBZ42_024518_box0_goat.jpg,goat,OBZ42
61409,nepal19_crops/2019_OBZ42_021722_box0_goat.jpg,goat,OBZ42
61410,nepal19_crops/2019_OBZ42_040802_box0_goat.jpg,goat,OBZ42
61412,nepal19_crops/2019_OBZ42_022545_box2_cow.jpg,cow,OBZ42
61414,nepal19_crops/2019_OBZ42_022545_box1_cow.jpg,cow,OBZ42
61416,nepal19_crops/2019_OBZ42_024995_box2_goat.jpg,goat,OBZ42
61417,nepal19_crops/2019_OBZ42_024978_box1_goat.jpg,goat,OBZ42
61418,nepal19_crops/2019_OBZ42_023263_box8_goat.jpg,goat,OBZ42
61419,nepal19_crops/2019_OBZ42_023263_box6_goat.jpg,goat,OBZ42
61420,nepal19_crops/2019_OBZ42_022777_box2_cow.jpg,cow,OBZ42
61421,nepal19_crops/2019_OBZ42_024782_box0_goat.jpg,goat,OBZ42
61422,nepal19_crops/2019_OBZ42_023321_box4_goat.jpg,goat,OBZ42
61423,nepal19_crops/2019_OBZ42_023213_box0_goat.jpg,goat,OBZ42
61425,nepal19_crops/2019_OBZ42_025434_box0_goat.jpg,goat,OBZ42
61427,nepal19_crops/2019_OBZ42_040031_box3_goat.jpg,goat,OBZ42
61428,nepal19_crops/2019_OBZ42_025410_box2_goat.jpg,goat,OBZ42
61429,nepal19_crops/2019_OBZ42_025434_box3_goat.jpg,goat,OBZ42
61430,nepal19_crops/2019_OBZ42_025564_box0_goat.jpg,goat,OBZ42
61431,nepal19_crops/2019_OBZ42_023783_box0_goat.jpg,goat,OBZ42
61432,nepal19_crops/2019_OBZ42_024003_box5_goat.jpg,goat,OBZ42
61433,nepal19_crops/2019_OBZ42_022703_box0_cow.jpg,cow,OBZ42
61434,nepal19_crops/2019_OBZ42_023044_box4_goat.jpg,goat,OBZ42
61435,nepal19_crops/2019_OBZ42_023044_box6_goat.jpg,goat,OBZ42
61436,nepal19_crops/2019_OBZ42_021657_box1_goat.jpg,goat,OBZ42
61438,nepal19_crops/2019_OBZ42_020317_box0_jackal.jpg,jackal,OBZ42
61439,nepal19_crops/2019_OBZ42_024003_box2_goat.jpg,goat,OBZ42
61440,nepal19_crops/2019_OBZ42_024003_box0_goat.jpg,goat,OBZ42
61442,nepal19_crops/2019_OBZ42_021757_box1_goat.jpg,goat,OBZ42
61443,nepal19_crops/2019_OBZ42_024398_box5_goat.jpg,goat,OBZ42
61444,nepal19_crops/2019_OBZ42_024100_box3_goat.jpg,goat,OBZ42
61445,nepal19_crops/2019_OBZ42_023729_box4_goat.jpg,goat,OBZ42
61448,nepal19_crops/2019_OBZ42_025308_box2_goat.jpg,goat,OBZ42
61451,nepal19_crops/2019_OBZ42_022853_box4_buffalo.jpg,buffalo,OBZ42
61452,nepal19_crops/2019_OBZ42_023294_box0_goat.jpg,goat,OBZ42
61454,nepal19_crops/2019_OBZ42_025235_box3_goat.jpg,goat,OBZ42
61455,nepal19_crops/2019_OBZ42_025235_box6_goat.jpg,goat,OBZ42
61456,nepal19_crops/2019_OBZ42_025479_box0_goat.jpg,goat,OBZ42
61457,nepal19_crops/2019_OBZ42_023836_box0_buffalo.jpg,buffalo,OBZ42
61458,nepal19_crops/2019_OBZ42_022714_box1_cow.jpg,cow,OBZ42
61459,nepal19_crops/2019_OBZ42_024129_box1_goat.jpg,goat,OBZ42
61460,nepal19_crops/2019_OBZ42_024141_box8_goat.jpg,goat,OBZ42
61462,nepal19_crops/2019_OBZ42_022919_box0_goat.jpg,goat,OBZ42
61463,nepal19_crops/2019_OBZ42_024218_box3_goat.jpg,goat,OBZ42
61464,nepal19_crops/2019_OBZ42_024141_box6_goat.jpg,goat,OBZ42
61466,nepal19_crops/2019_OBZ42_025507_box1_goat.jpg,goat,OBZ42
61467,nepal19_crops/2019_OBZ42_022748_box2_buffalo.jpg,buffalo,OBZ42
61469,nepal19_crops/2019_OBZ42_024934_box0_goat.jpg,goat,OBZ42
61471,nepal19_crops/2019_OBZ42_023321_box11_goat.jpg,goat,OBZ42
61474,nepal19_crops/2019_OBZ42_022320_box3_cow.jpg,cow,OBZ42
61475,nepal19_crops/2019_OBZ42_025365_box1_goat.jpg,goat,OBZ42
61476,nepal19_crops/2019_OBZ42_022763_box1_buffalo.jpg,buffalo,OBZ42
61477,nepal19_crops/2019_OBZ42_022320_box4_goat.jpg,goat,OBZ42
61478,nepal19_crops/2019_OBZ42_025769_box6_goat.jpg,goat,OBZ42
61479,nepal19_crops/2019_OBZ42_022587_box0_buffalo.jpg,buffalo,OBZ42
61480,nepal19_crops/2019_OBZ42_024381_box1_goat.jpg,goat,OBZ42
61481,nepal19_crops/2019_OBZ42_024381_box6_goat.jpg,goat,OBZ42
61482,nepal19_crops/2019_OBZ42_024100_box1_goat.jpg,goat,OBZ42
61483,nepal19_crops/2019_OBZ42_021355_box0_goat.jpg,goat,OBZ42
61484,nepal19_crops/2019_OBZ42_021757_box0_goat.jpg,goat,OBZ42
61485,nepal19_crops/2019_OBZ42_021124_box0_goat.jpg,goat,OBZ42
61486,nepal19_crops/2019_OBZ42_025245_box2_goat.jpg,goat,OBZ42
61489,nepal19_crops/2019_OBZ42_022287_box2_goat.jpg,goat,OBZ42
61490,nepal19_crops/2019_OBZ42_022284_box4_cow.jpg,cow,OBZ42
61491,nepal19_crops/2019_OBZ42_024180_box0_goat.jpg,goat,OBZ42
61492,nepal19_crops/2019_OBZ42_022291_box2_cow.jpg,cow,OBZ42
61493,nepal19_crops/2019_OBZ42_022291_box3_cow.jpg,cow,OBZ42
61495,nepal19_crops/2019_OBZ42_023360_box4_goat.jpg,goat,OBZ42
61496,nepal19_crops/2019_OBZ42_021406_box1_goat.jpg,goat,OBZ42
61497,nepal19_crops/2019_OBZ42_023053_box2_buffalo.jpg,buffalo,OBZ42
61498,nepal19_crops/2019_OBZ42_021406_box0_goat.jpg,goat,OBZ42
61501,nepal19_crops/2019_OBZ42_023263_box5_goat.jpg,goat,OBZ42
61502,nepal19_crops/2019_OBZ42_023765_box9_goat.jpg,goat,OBZ42
61503,nepal19_crops/2019_OBZ42_022569_box1_buffalo.jpg,buffalo,OBZ42
61504,nepal19_crops/2019_OBZ42_021749_box1_goat.jpg,goat,OBZ42
61506,nepal19_crops/2019_OBZ42_024451_box3_goat.jpg,goat,OBZ42
61507,nepal19_crops/2019_OBZ42_021693_box0_goat.jpg,goat,OBZ42
61508,nepal19_crops/2019_OBZ42_022828_box1_buffalo.jpg,buffalo,OBZ42
61509,nepal19_crops/2019_OBZ42_025666_box1_buffalo.jpg,buffalo,OBZ42
61511,nepal19_crops/2019_OBZ42_022969_box0_goat.jpg,goat,OBZ42
61512,nepal19_crops/2019_OBZ42_022339_box1_cow.jpg,cow,OBZ42
61513,nepal19_crops/2019_OBZ42_025666_box4_buffalo.jpg,buffalo,OBZ42
61514,nepal19_crops/2019_OBZ42_022339_box3_goat.jpg,goat,OBZ42
61516,nepal19_crops/2019_OBZ42_022811_box0_cow.jpg,cow,OBZ42
61517,nepal19_crops/2019_OBZ42_022482_box1_cow.jpg,cow,OBZ42
61519,nepal19_crops/2019_OBZ42_024348_box7_goat.jpg,goat,OBZ42
61520,nepal19_crops/2019_OBZ42_022295_box1_cow.jpg,cow,OBZ42
61521,nepal19_crops/2019_OBZ42_021673_box0_goat.jpg,goat,OBZ42
61522,nepal19_crops/2019_OBZ42_023413_box3_goat.jpg,goat,OBZ42
61523,nepal19_crops/2019_OBZ42_025268_box2_goat.jpg,goat,OBZ42
61524,nepal19_crops/2019_OBZ42_021439_box0_goat.jpg,goat,OBZ42
61525,nepal19_crops/2019_OBZ42_021714_box0_goat.jpg,goat,OBZ42
61526,nepal19_crops/2019_OBZ42_024398_box4_goat.jpg,goat,OBZ42
61527,nepal19_crops/2019_OBZ42_020912_box0_goat.jpg,goat,OBZ42
61528,nepal19_crops/2019_OBZ42_023413_box2_goat.jpg,goat,OBZ42
61530,nepal19_crops/2019_OBZ42_023996_box10_goat.jpg,goat,OBZ42
61531,nepal19_crops/2019_OBZ42_024398_box0_goat.jpg,goat,OBZ42
61532,nepal19_crops/2019_OBZ42_020930_box1_goat.jpg,goat,OBZ42
61534,nepal19_crops/2019_OBZ42_025434_box9_goat.jpg,goat,OBZ42
61535,nepal19_crops/2019_OBZ42_024069_box0_goat.jpg,goat,OBZ42
61536,nepal19_crops/2019_OBZ42_024069_box8_goat.jpg,goat,OBZ42
61537,nepal19_crops/2019_OBZ42_022684_box0_buffalo.jpg,buffalo,OBZ42
61538,nepal19_crops/2019_OBZ42_040031_box0_goat.jpg,goat,OBZ42
61539,nepal19_crops/2019_OBZ42_040031_box1_goat.jpg,goat,OBZ42
61540,nepal19_crops/2019_OBZ42_025275_box2_goat.jpg,goat,OBZ42
61541,nepal19_crops/2019_OBZ42_023449_box1_goat.jpg,goat,OBZ42
61542,nepal19_crops/2019_OBZ42_023449_box2_goat.jpg,goat,OBZ42
61543,nepal19_crops/2019_OBZ42_025251_box1_goat.jpg,goat,OBZ42
61544,nepal19_crops/2019_OBZ42_025275_box9_goat.jpg,goat,OBZ42
61545,nepal19_crops/2019_OBZ42_023766_box4_goat.jpg,goat,OBZ42
61546,nepal19_crops/2019_OBZ42_023766_box1_goat.jpg,goat,OBZ42
61547,nepal19_crops/2019_OBZ42_021433_box0_goat.jpg,goat,OBZ42
61551,nepal19_crops/2019_OBZ42_024521_box2_cow.jpg,cow,OBZ42
61552,nepal19_crops/2019_OBZ42_020947_box0_goat.jpg,goat,OBZ42
61553,nepal19_crops/2019_OBZ42_022301_box1_goat.jpg,goat,OBZ42
61554,nepal19_crops/2019_OBZ42_022301_box0_goat.jpg,goat,OBZ42
61555,nepal19_crops/2019_OBZ42_026150_box0_cow.jpg,cow,OBZ42
61556,nepal19_crops/2019_OBZ42_025581_box2_goat.jpg,goat,OBZ42
61557,nepal19_crops/2019_OBZ42_023044_box3_goat.jpg,goat,OBZ42
61558,nepal19_crops/2019_OBZ42_024003_box7_goat.jpg,goat,OBZ42
61560,nepal19_crops/2019_OBZ42_023729_box2_goat.jpg,goat,OBZ42
61561,nepal19_crops/2019_OBZ42_022827_box1_buffalo.jpg,buffalo,OBZ42
61562,nepal19_crops/2019_OBZ42_025581_box1_goat.jpg,goat,OBZ42
61563,nepal19_crops/2019_OBZ42_023046_box1_goat.jpg,goat,OBZ42
61564,nepal19_crops/2019_OBZ42_022656_box0_buffalo.jpg,buffalo,OBZ42
61565,nepal19_crops/2019_OBZ42_023729_box6_buffalo.jpg,buffalo,OBZ42
61566,nepal19_crops/2019_OBZ42_022877_box1_buffalo.jpg,buffalo,OBZ42
61567,nepal19_crops/2019_OBZ42_022788_box2_buffalo.jpg,buffalo,OBZ42
61568,nepal19_crops/2019_OBZ42_023729_box1_goat.jpg,goat,OBZ42
61570,nepal19_crops/2019_OBZ42_025308_box7_goat.jpg,goat,OBZ42
61572,nepal19_crops/2019_OBZ42_024719_box0_goat.jpg,goat,OBZ42
61573,nepal19_crops/2019_OBZ42_021024_box0_goat.jpg,goat,OBZ42
61574,nepal19_crops/2019_OBZ42_024007_box3_goat.jpg,goat,OBZ42
61575,nepal19_crops/2019_OBZ42_024562_box0_buffalo.jpg,buffalo,OBZ42
61576,nepal19_crops/2019_OBZ42_021032_box0_goat.jpg,goat,OBZ42
61577,nepal19_crops/2019_OBZ42_023321_box1_goat.jpg,goat,OBZ42
61578,nepal19_crops/2019_OBZ42_022566_box0_buffalo.jpg,buffalo,OBZ42
61579,nepal19_crops/2019_OBZ42_022566_box1_cow.jpg,cow,OBZ42
61580,nepal19_crops/2019_OBZ42_023159_box0_buffalo.jpg,buffalo,OBZ42
61581,nepal19_crops/2019_OBZ42_024104_box2_goat.jpg,goat,OBZ42
61582,nepal19_crops/2019_OBZ42_022717_box2_cow.jpg,cow,OBZ42
61583,nepal19_crops/2019_OBZ42_023009_box3_goat.jpg,goat,OBZ42
61584,nepal19_crops/2019_OBZ42_024141_box7_goat.jpg,goat,OBZ42
61585,nepal19_crops/2019_OBZ42_022374_box0_cow.jpg,cow,OBZ42
61586,nepal19_crops/2019_OBZ42_024010_box3_buffalo.jpg,buffalo,OBZ42
61587,nepal19_crops/2019_OBZ42_025235_box16_goat.jpg,goat,OBZ42
61588,nepal19_crops/2019_OBZ42_023321_box3_goat.jpg,goat,OBZ42
61589,nepal19_crops/2019_OBZ42_025340_box2_goat.jpg,goat,OBZ42
61594,nepal19_crops/2019_OBZ42_022320_box0_goat.jpg,goat,OBZ42
61595,nepal19_crops/2019_OBZ42_024379_box0_goat.jpg,goat,OBZ42
61596,nepal19_crops/2019_OBZ42_024381_box2_goat.jpg,goat,OBZ42
61597,nepal19_crops/2019_OBZ42_021671_box0_goat.jpg,goat,OBZ42
61598,nepal19_crops/2019_OBZ42_025365_box3_goat.jpg,goat,OBZ42
61602,nepal19_crops/2019_OBZ42_021114_box1_goat.jpg,goat,OBZ42
61604,nepal19_crops/2019_OBZ42_023046_box3_goat.jpg,goat,OBZ42
61605,nepal19_crops/2019_OBZ42_022610_box3_buffalo.jpg,buffalo,OBZ42
61606,nepal19_crops/2019_OBZ42_022864_box0_cow.jpg,cow,OBZ42
61607,nepal19_crops/2019_OBZ42_022610_box0_buffalo.jpg,buffalo,OBZ42
61609,nepal19_crops/2019_OBZ42_023926_box3_goat.jpg,goat,OBZ42
61611,nepal19_crops/2019_OBZ42_023586_box1_goat.jpg,goat,OBZ42
61612,nepal19_crops/2019_OBZ42_022770_box0_cow.jpg,cow,OBZ42
61613,nepal19_crops/2019_OBZ42_022291_box1_goat.jpg,goat,OBZ42
61614,nepal19_crops/2019_OBZ42_025518_box2_goat.jpg,goat,OBZ42
61615,nepal19_crops/2019_OBZ42_021397_box1_goat.jpg,goat,OBZ42
61616,nepal19_crops/2019_OBZ42_022390_box0_cow.jpg,cow,OBZ42
61617,nepal19_crops/2019_OBZ42_023360_box2_goat.jpg,goat,OBZ42
61619,nepal19_crops/2019_OBZ42_023053_box1_goat.jpg,goat,OBZ42
61621,nepal19_crops/2019_OBZ42_021863_box2_goat.jpg,goat,OBZ42
61622,nepal19_crops/2019_OBZ42_022548_box0_goat.jpg,goat,OBZ42
61623,nepal19_crops/2019_OBZ42_023321_box6_goat.jpg,goat,OBZ42
61624,nepal19_crops/2019_OBZ42_025251_box7_goat.jpg,goat,OBZ42
61625,nepal19_crops/2019_OBZ42_025410_box0_goat.jpg,goat,OBZ42
61626,nepal19_crops/2019_OBZ42_021630_box0_goat.jpg,goat,OBZ42
61627,nepal19_crops/2019_OBZ42_021630_box1_goat.jpg,goat,OBZ42
61628,nepal19_crops/2019_OBZ42_024451_box2_goat.jpg,goat,OBZ42
61630,nepal19_crops/2019_OBZ42_021638_box2_goat.jpg,goat,OBZ42
61632,nepal19_crops/2019_OBZ42_023056_box4_goat.jpg,goat,OBZ42
61633,nepal19_crops/2019_OBZ42_021652_box1_goat.jpg,goat,OBZ42
61635,nepal19_crops/2019_OBZ42_021687_box1_goat.jpg,goat,OBZ42
61636,nepal19_crops/2019_OBZ42_024047_box0_goat.jpg,goat,OBZ42
61637,nepal19_crops/2019_OBZ42_025432_box3_goat.jpg,goat,OBZ42
61638,nepal19_crops/2019_OBZ42_024047_box2_goat.jpg,goat,OBZ42
61640,nepal19_crops/2019_OBZ42_022486_box2_cow.jpg,cow,OBZ42
61642,nepal19_crops/2019_OBZ42_021701_box0_goat.jpg,goat,OBZ42
61643,nepal19_crops/2019_OBZ42_021701_box1_goat.jpg,goat,OBZ42
61645,nepal19_crops/2019_OBZ42_023413_box4_goat.jpg,goat,OBZ42
61646,nepal19_crops/2019_OBZ42_025268_box8_goat.jpg,goat,OBZ42
61647,nepal19_crops/2019_OBZ42_024627_box2_goat.jpg,goat,OBZ42
61648,nepal19_crops/2019_OBZ42_022656_box1_cow.jpg,cow,OBZ42
61649,nepal19_crops/2019_OBZ42_022658_box1_buffalo.jpg,buffalo,OBZ42
61650,nepal19_crops/2019_OBZ42_022043_box0_jungle_cat.jpg,jungle_cat,OBZ42
61651,nepal19_crops/2019_OBZ42_025432_box12_goat.jpg,goat,OBZ42
61652,nepal19_crops/2019_OBZ42_023726_box2_goat.jpg,goat,OBZ42
61653,nepal19_crops/2019_OBZ42_023263_box2_goat.jpg,goat,OBZ42
61654,nepal19_crops/2019_OBZ42_025434_box10_goat.jpg,goat,OBZ42
61655,nepal19_crops/2019_OBZ42_020937_box0_goat.jpg,goat,OBZ42
61657,nepal19_crops/2019_OBZ42_025434_box6_goat.jpg,goat,OBZ42
61658,nepal19_crops/2019_OBZ42_024995_box0_goat.jpg,goat,OBZ42
61660,nepal19_crops/2019_OBZ42_025434_box14_goat.jpg,goat,OBZ42
61663,nepal19_crops/2019_OBZ42_023063_box4_goat.jpg,goat,OBZ42
61664,nepal19_crops/2019_OBZ42_025226_box0_buffalo.jpg,buffalo,OBZ42
61665,nepal19_crops/2019_OBZ42_022690_box0_buffalo.jpg,buffalo,OBZ42
61666,nepal19_crops/2019_OBZ42_023009_box0_goat.jpg,goat,OBZ42
61668,nepal19_crops/2019_OBZ42_025275_box11_goat.jpg,goat,OBZ42
61670,nepal19_crops/2019_OBZ42_040031_box4_goat.jpg,goat,OBZ42
61671,nepal19_crops/2019_OBZ42_021877_box0_goat.jpg,goat,OBZ42
61672,nepal19_crops/2019_OBZ42_021846_box0_jackal.jpg,jackal,OBZ42
61674,nepal19_crops/2019_OBZ42_024417_box1_goat.jpg,goat,OBZ42
61676,nepal19_crops/2019_OBZ42_024903_box0_goat.jpg,goat,OBZ42
61677,nepal19_crops/2019_OBZ42_023471_box3_goat.jpg,goat,OBZ42
61678,nepal19_crops/2019_OBZ42_025440_box4_goat.jpg,goat,OBZ42
61680,nepal19_crops/2019_OBZ42_024905_box0_goat.jpg,goat,OBZ42
61682,nepal19_crops/2019_OBZ42_020982_box0_goat.jpg,goat,OBZ42
61683,nepal19_crops/2019_OBZ42_023505_box0_goat.jpg,goat,OBZ42
61684,nepal19_crops/2019_OBZ42_023505_box2_goat.jpg,goat,OBZ42
61685,nepal19_crops/2019_OBZ42_021322_box0_goat.jpg,goat,OBZ42
61686,nepal19_crops/2019_OBZ42_021778_box0_goat.jpg,goat,OBZ42
61687,nepal19_crops/2019_OBZ42_023046_box2_goat.jpg,goat,OBZ42
61688,nepal19_crops/2019_OBZ42_020440_box0_jungle_cat.jpg,jungle_cat,OBZ42
61689,nepal19_crops/2019_OBZ42_025308_box4_goat.jpg,goat,OBZ42
61690,nepal19_crops/2019_OBZ42_022556_box1_cow.jpg,cow,OBZ42
61691,nepal19_crops/2019_OBZ42_022853_box2_cow.jpg,cow,OBZ42
61693,nepal19_crops/2019_OBZ42_025451_box1_goat.jpg,goat,OBZ42
61695,nepal19_crops/2019_OBZ42_023740_box10_goat.jpg,goat,OBZ42
61696,nepal19_crops/2019_OBZ42_024104_box4_goat.jpg,goat,OBZ42
61697,nepal19_crops/2019_OBZ42_024104_box3_goat.jpg,goat,OBZ42
61700,nepal19_crops/2019_OBZ42_022714_box0_buffalo.jpg,buffalo,OBZ42
61701,nepal19_crops/2019_OBZ42_022793_box0_cow.jpg,cow,OBZ42
61703,nepal19_crops/2019_OBZ42_024129_box0_goat.jpg,goat,OBZ42
61704,nepal19_crops/2019_OBZ42_025325_box0_goat.jpg,goat,OBZ42
61705,nepal19_crops/2019_OBZ42_025235_box15_goat.jpg,goat,OBZ42
61706,nepal19_crops/2019_OBZ42_023549_box1_goat.jpg,goat,OBZ42
61708,nepal19_crops/2019_OBZ42_025507_box3_goat.jpg,goat,OBZ42
61709,nepal19_crops/2019_OBZ42_024141_box3_goat.jpg,goat,OBZ42
61710,nepal19_crops/2019_OBZ42_025340_box0_goat.jpg,goat,OBZ42
61711,nepal19_crops/2019_OBZ42_025507_box6_goat.jpg,goat,OBZ42
61712,nepal19_crops/2019_OBZ42_025340_box4_goat.jpg,goat,OBZ42
61713,nepal19_crops/2019_OBZ42_021664_box0_goat.jpg,goat,OBZ42
61715,nepal19_crops/2019_OBZ42_025340_box1_goat.jpg,goat,OBZ42
61716,nepal19_crops/2019_OBZ42_022189_box2_goat.jpg,goat,OBZ42
61717,nepal19_crops/2019_OBZ42_022754_box0_cow.jpg,cow,OBZ42
61718,nepal19_crops/2019_OBZ42_024580_box0_cow.jpg,cow,OBZ42
61719,nepal19_crops/2019_OBZ42_025507_box14_goat.jpg,goat,OBZ42
61720,nepal19_crops/2019_OBZ42_022320_box1_cow.jpg,cow,OBZ42
61722,nepal19_crops/2019_OBZ42_021391_box1_goat.jpg,goat,OBZ42
61728,nepal19_crops/2019_OBZ42_024170_box2_goat.jpg,goat,OBZ42
61729,nepal19_crops/2019_OBZ42_021675_box0_goat.jpg,goat,OBZ42
61730,nepal19_crops/2019_OBZ42_022610_box1_cow.jpg,cow,OBZ42
61731,nepal19_crops/2019_OBZ42_022287_box1_goat.jpg,goat,OBZ42
61732,nepal19_crops/2019_OBZ42_022284_box1_goat.jpg,goat,OBZ42
